time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi,truetime,month,hour
44966.71,20.1,2.1,0.62,0.31,4.3,34.6,38.9,13.3,71,34,0,77,1.7,2.41,252,230,1.2,1.4,66,2023/2/9 17:02,2,17
44966.75,20.2,2.16,0.75,0.34,6.1,43,49.2,2.8,80,36,0,78,1.6,2.5,219,241,1.2,0.6,73,2023/2/9 18:00,2,18
44966.79,19.9,2.19,0.75,0.36,7.2,45.7,53,1.1,74,41,0,80,1.8,2.55,251,307,0.4,0.9,81,2023/2/9 18:57,2,19
44966.83,20.2,2.2,0.74,0.42,6.6,44.8,51.4,1.2,79,39,0,79,1.8,2.62,258,267,1.3,0.4,88,2023/2/9 19:55,2,20
44966.88,20.1,2.19,0.73,0.38,6.2,43.8,50.1,1.6,78,39,0,79,1.7,2.57,261,241,0.3,0.4,95,2023/2/9 21:07,2,21
44966.92,19.6,2.36,0.81,0.46,14.1,39.9,54.1,0.7,65,37,0,83,1.8,2.82,257,267,0.2,0.5,98,2023/2/9 22:04,2,22
44966.96,19.5,2.45,0.86,0.54,20,38.3,58.3,0.8,74,35,0,83,1.8,2.99,198,153,0.6,0.2,99,2023/2/9 23:02,2,23
44967,19.2,2.4,0.78,0.49,17.7,37.5,55.3,0.6,69,39,0,84,2.1,2.89,268,232,0.3,0.5,98,2023/2/10 00:00,2,0
44967.04,19.5,2.41,0.8,0.49,22.3,37.3,59.7,0.6,80,31,0,84,1.8,2.9,139,140,0.6,0.4,99,2023/2/10 00:57,2,1
44967.08,19.4,2.6,0.79,0.54,21.5,31.8,53.4,0.6,59,30,0,85,1.7,3.14,256,271,0.6,0.2,98,2023/2/10 01:55,2,2
44967.13,19,2.51,0.78,0.54,20.1,30.2,50.3,0.5,62,36,0,88,1.8,3.05,273,252,0.2,0.5,96,2023/2/10 03:07,2,3
44967.17,19.2,2.73,0.84,0.65,20.4,28.6,49,0.6,57,29,0,87,2,3.38,191,243,0.2,0.1,98,2023/2/10 04:04,2,4
44967.21,19.1,2.8,0.79,0.58,21.6,27.6,49.2,0.9,58,36,0,88,1.7,3.38,143,248,0.2,0.5,95,2023/2/10 05:02,2,5
44967.25,18.8,2.89,1.04,0.68,37.6,22.1,59.7,0.8,59,33,0,89,1.6,3.57,247,234,0.2,0.2,97,2023/2/10 06:00,2,6
44967.29,19.2,2.67,1.06,0.55,38.5,22.3,60.9,1.7,56,33,0,89,1.8,3.22,229,163,0.2,0,98,2023/2/10 06:57,2,7
44967.33,20.7,2.77,1.09,0.52,29.8,28.5,58.4,6.5,63,37,0,84,2,3.29,282,329,0.5,1,96,2023/2/10 07:55,2,8
44967.38,23.8,2.38,0.92,0.38,16,32.5,48.6,22.6,53,33,0,71,1.9,2.76,42,23,1,0.4,98,2023/2/10 09:07,2,9
44967.42,25,2.02,0.34,0.07,1.5,12.5,14.1,39.7,30,17,0,67,1.8,2.09,354,295,1.1,0.3,97,2023/2/10 10:04,2,10
44967.46,25.7,2.06,0.36,0.14,2.4,14.8,17.3,37.8,40,16,0,65,1.6,2.2,276,289,1.5,0.9,90,2023/2/10 11:02,2,11
44967.5,26.3,2.07,0.36,0.15,4.7,19.1,23.9,38,44,21,0,62,2.2,2.22,278,286,1.5,1.7,82,2023/2/10 12:00,2,12
44967.54,26.1,2.06,0.36,0.09,2.2,14,16.2,45.6,48,21,0,62,2.1,2.15,271,266,2.8,2.9,76,2023/2/10 12:57,2,13
44967.58,26,2.04,0.31,0.12,1.4,12.8,14.2,35.6,35,11,0,62,1.5,2.16,288,287,1.6,1.8,71,2023/2/10 13:55,2,14
44967.63,25.6,2.05,0.37,0.12,2.1,18,20.2,30.7,35,12,0,64,2,2.17,6,11,1.2,1.2,67,2023/2/10 15:07,2,15
44967.67,25,2.1,0.44,0.2,1.4,18.8,20.3,31.9,43,20,0,66,1.8,2.3,0,0,2.1,1.3,63,2023/2/10 16:04,2,16
44967.71,23.9,2.18,0.68,0.29,1.2,30.2,31.5,13.4,47,21,0,70,1.7,2.47,22,62,0.3,1.1,62,2023/2/10 17:02,2,17
44967.75,23.5,2.25,0.98,0.43,6.3,40.5,46.9,0.9,53,23,0,72,2.3,2.68,287,268,2.3,1.4,61,2023/2/10 18:00,2,18
44967.79,22.4,2.28,0.92,0.43,13.4,37,50.5,0.7,56,25,0,76,1.9,2.71,286,326,2,1.3,63,2023/2/10 18:57,2,19
44967.83,20.4,2.2,0.6,0.24,2.1,27.1,29.3,2.4,36,23,0,82,1.5,2.44,0,10,1,1.4,67,2023/2/10 19:55,2,20
44967.88,20.1,2.24,0.65,0.23,2.4,25.4,27.8,1.5,26,13,0,82,1.5,2.47,0,75,0.2,0.7,66,2023/2/10 21:07,2,21
44967.92,20.1,2.31,0.77,0.3,8.4,26.1,34.6,0.7,31,14,0,83,1.9,2.61,249,258,1.1,0.5,61,2023/2/10 22:04,2,22
44967.96,19.7,2.32,0.7,0.29,9,25.6,34.6,0.6,30,19,0,85,1.8,2.61,260,266,1.4,0.6,58,2023/2/10 23:02,2,23
44968,18.7,2.25,0.59,0.24,5.3,24.4,29.7,0.9,32,14,0,87,2.1,2.49,255,248,0.8,1.4,57,2023/2/11 00:00,2,0
44968.04,18.4,2.27,0.51,0.2,2.2,20,22.2,2.2,22,15,0,88,1.4,2.47,244,259,1.2,0.5,53,2023/2/11 00:57,2,1
44968.08,18.3,2.29,0.51,0.19,1.6,18.4,20.1,2.8,26,8,0,88,1.3,2.48,271,301,1.6,0.9,53,2023/2/11 01:55,2,2
44968.13,18.9,2.3,0.49,0.18,1.3,18.2,19.6,3.4,26,12,0,85,1.3,2.48,354,327,0.8,0.6,51,2023/2/11 03:07,2,3
44968.17,18.9,2.3,0.52,0.21,2,18.5,20.5,3,30,11,0,86,1.2,2.51,124,135,0.5,0.5,48,2023/2/11 04:04,2,4
44968.21,18.5,2.27,0.5,0.2,3.3,20.3,23.6,1.7,30,13,0,88,1.1,2.47,263,268,0.7,0.8,45,2023/2/11 05:02,2,5
44968.25,18.5,2.36,0.52,0.2,4.2,20,24.2,1.7,31,12,0,88,1.2,2.56,322,3,1.7,0.8,44,2023/2/11 06:00,2,6
44968.29,18,2.12,0.41,0.1,2.6,13.6,16.2,17.9,37,17,0,88,1.1,2.22,24,52,1.4,1.6,44,2023/2/11 06:57,2,7
44968.33,18.5,2.13,0.51,0.13,3.4,14.6,18.1,17.2,36,25,0,87,1,2.26,302,270,1.5,0.4,44,2023/2/11 07:55,2,8
44968.38,19.6,2.18,0.56,0.16,8.6,19.6,28.3,14.1,43,21,0,84,1.3,2.34,289,340,0.9,1.6,51,2023/2/11 09:07,2,9
44968.42,21.5,2.23,0.65,0.2,12.1,21.7,33.8,20.2,43,22,0,77,1.3,2.43,29,224,0.3,0.2,54,2023/2/11 10:04,2,10
44968.46,23.6,2.21,0.62,0.19,8.5,21.7,30.2,33.1,46,26,0,67,1.3,2.4,305,316,0.8,0.8,58,2023/2/11 11:02,2,11
44968.5,25.5,2.15,0.55,0.17,5,20.5,25.6,48.5,53,25,0,59,1.3,2.32,292,267,3.2,1.6,62,2023/2/11 12:00,2,12
44968.54,24.9,2.07,0.35,0.08,4.5,16.8,21.4,43,68,25,0,62,1.3,2.15,268,255,2.7,2.9,63,2023/2/11 12:57,2,13
44968.58,25.9,2.08,0.4,0.1,3.5,14.6,18.1,47.1,66,23,0,57,1.5,2.18,279,259,3.1,2.1,65,2023/2/11 13:55,2,14
44968.63,25.8,2.1,0.43,0.11,3.7,16.9,20.7,42.7,61,21,0,56,1.6,2.21,285,310,1.9,1.7,67,2023/2/11 15:07,2,15
44968.67,25,2.09,0.46,0.13,3.4,20.4,23.8,37.5,66,24,0,60,1.4,2.22,271,256,2.1,1.8,66,2023/2/11 16:04,2,16
44968.71,24,2.1,0.53,0.15,2.4,22.2,24.6,32,50,23,0,63,1.5,2.25,353,12,1.8,0.8,67,2023/2/11 17:02,2,17
44968.75,23.3,2.1,0.5,0.12,0.8,16.4,17.3,41.3,41,21,0,66,1.6,2.22,324,307,1.6,1.1,68,2023/2/11 18:00,2,18
44968.79,22.8,2.15,0.66,0.19,1,23.2,24.2,26.9,46,25,0,69,1.8,2.34,269,264,1,0.7,68,2023/2/11 18:57,2,19
44968.83,21.6,2.23,0.69,0.24,1.8,29.3,31.2,12,51,28,0,76,1.5,2.47,244,245,1.2,0.7,70,2023/2/11 19:55,2,20
44968.88,19.9,2.28,0.69,0.22,3.2,33.3,36.6,2.3,59,31,0,83,1.3,2.5,254,258,1.2,1.4,72,2023/2/11 21:07,2,21
44968.92,19.2,2.28,0.67,0.22,3.6,31.4,35,1.7,62,33,0,85,1.5,2.5,279,266,1,0.9,75,2023/2/11 22:04,2,22
44968.96,19.1,2.3,0.69,0.23,3.3,28.8,32.2,1.3,66,32,0,86,1.6,2.53,257,251,1.7,0.8,80,2023/2/11 23:02,2,23
44969,18.5,2.29,0.65,0.25,3.6,27.4,31,1,75,45,0,88,2.1,2.54,249,246,0.8,1.1,83,2023/2/12 00:00,2,0
44969.04,18,2.31,0.58,0.21,3.2,23.6,26.9,0.7,63,36,0,90,1.6,2.52,253,249,0.8,0.7,90,2023/2/12 00:57,2,1
44969.08,17.9,2.26,0.52,0.17,1.4,21.5,22.9,2.4,56,37,0,91,1.2,2.43,261,261,0.6,0.7,93,2023/2/12 01:55,2,2
44969.13,18,2.31,0.5,0.17,1,19.9,20.9,2.1,57,37,0,91,1.2,2.48,249,252,1.8,0.9,95,2023/2/12 03:07,2,3
44969.17,17.7,2.25,0.48,0.16,1,19.1,20.1,1.7,60,45,0,93,1,2.41,262,247,1.5,1.5,99,2023/2/12 04:04,2,4
44969.21,17.6,2.29,0.49,0.16,1.8,18.6,20.5,1.4,58,48,0,94,1.2,2.45,155,120,1,0.4,102,2023/2/12 05:02,2,5
44969.25,18.2,2.35,0.58,0.22,7.1,19.3,26.4,0.8,56,44,0,91,1.2,2.57,129,281,0.9,0.3,108,2023/2/12 06:00,2,6
44969.29,18.7,2.51,0.76,0.28,16.8,16.9,33.8,2.9,63,54,0,90,1.3,2.79,139,118,0.7,0.3,113,2023/2/12 06:57,2,7
44969.33,21,2.47,0.57,0.18,10.4,13.5,24,13.3,36,23,0,79,1.3,2.65,126,231,0.2,0.5,121,2023/2/12 07:55,2,8
44969.38,23.1,2.32,0.52,0.13,4.8,12.8,17.7,25.4,43,26,0,69,1.3,2.45,259,251,1.1,0.6,114,2023/2/12 09:07,2,9
44969.42,26.1,2.1,0.35,0.06,3.1,10.3,13.4,32.5,35,17,0,55,1.2,2.16,264,293,1.6,0.4,106,2023/2/12 10:04,2,10
44969.46,28.1,1.98,0.21,0.02,1.2,4.5,5.7,39.2,20,3,0,45,1.1,2,278,254,1.1,1,95,2023/2/12 11:02,2,11
44969.5,29.3,1.99,0.21,0.01,0.7,3.5,4.2,47.5,17,2,0,39,1,2,262,275,2.6,1.2,77,2023/2/12 12:00,2,12
44969.54,29,2.04,0.31,0.02,0.8,5.3,6.2,59.3,45,17,0,46,1.9,2.06,271,274,5.4,3.4,66,2023/2/12 12:57,2,13
44969.58,25.6,2.06,0.33,0.04,1.7,9,10.8,49.2,42,21,0,58,2.6,2.1,299,3,2.6,2.3,61,2023/2/12 13:55,2,14
44969.63,24,2.09,0.38,0.05,1.5,11,12.5,46.5,33,19,0,60,1.8,2.14,325,26,2,1.4,61,2023/2/12 15:07,2,15
44969.67,24.2,2.08,0.41,0.06,1,11,12,48.9,36,19,0,60,1.8,2.14,283,153,0.9,0.4,64,2023/2/12 16:04,2,16
44969.71,24.3,2.09,0.48,0.08,0.5,13.7,14.2,45.9,45,28,0,61,2.2,2.17,192,244,0.6,0.4,66,2023/2/12 17:02,2,17
44969.75,24.1,2.14,0.5,0.1,0.3,18,18.3,38.6,45,27,0,65,2.1,2.24,239,259,0.2,0.1,67,2023/2/12 18:00,2,18
44969.79,23.5,2.18,0.51,0.11,0,18.8,18.9,32.8,50,28,0,69,2.1,2.29,255,270,1.2,0.6,67,2023/2/12 18:57,2,19
44969.83,22.8,2.2,0.52,0.12,0.1,21.5,21.6,25.1,56,32,0,72,1.9,2.32,265,227,0.3,0.4,68,2023/2/12 19:55,2,20
44969.88,22.8,2.32,0.62,0.18,0.4,25,25.4,17.4,53,31,0,72,1.8,2.5,209,262,0.3,0.1,73,2023/2/12 21:07,2,21
44969.92,22.3,2.57,0.78,0.32,2.2,31.8,34,4.9,61,37,0,78,1.7,2.89,156,131,1.2,0.3,74,2023/2/12 22:04,2,22
44969.96,21.9,2.69,0.55,0.25,1.6,19,20.7,14.5,40,23,0,79,1.4,2.94,133,141,0.2,0.6,79,2023/2/12 23:02,2,23
44970,21.5,2.55,0.5,0.18,0.4,14.2,14.6,14.5,36,19,0,82,1.1,2.73,133,114,0.2,0.1,80,2023/2/13 00:00,2,0
44970.04,21.2,2.48,0.49,0.16,1.2,14.5,15.7,13.6,53,38,0,83,0.9,2.64,122,127,0.2,0.3,77,2023/2/13 00:57,2,1
44970.08,20.9,2.78,0.43,0.18,1.3,12.1,13.4,13.2,39,24,0,84,0.9,2.96,186,252,0.2,0.1,82,2023/2/13 01:55,2,2
44970.13,20.6,2.61,0.42,0.2,1.3,12.7,14,10.7,42,26,0,86,1,2.81,139,126,0.8,0.5,78,2023/2/13 03:07,2,3
44970.17,20.5,2.53,0.39,0.17,1.4,11.5,13,11.1,41,27,0,86,0.9,2.7,270,279,1.2,0.7,80,2023/2/13 04:04,2,4
44970.21,20.5,2.34,0.35,0.08,1.5,11.3,12.8,12.7,40,29,0,86,0.8,2.42,278,274,0.4,0.4,83,2023/2/13 05:02,2,5
44970.25,21,2.33,0.42,0.11,1.9,13.7,15.6,10.6,38,26,0,84,1,2.44,263,122,0.5,0,80,2023/2/13 06:00,2,6
44970.29,21.7,2.63,1.47,0.4,21,24.3,45.3,4.2,70,50,0,81,1.7,3.03,192,256,1.1,0.1,81,2023/2/13 06:57,2,7
44970.33,23,2.29,0.56,0.14,12.6,18.6,31.2,13.9,50,26,0,73,2.7,2.43,253,250,0.8,0.5,90,2023/2/13 07:55,2,8
44970.38,25.4,2.06,0.34,0.09,9.6,15.1,24.7,17.6,48,14,0,60,1.2,2.15,254,263,1.1,0.8,90,2023/2/13 09:07,2,9
44970.42,27.8,2,0.23,0.06,4.3,6.1,10.4,29.1,28,10,0,53,1,2.06,237,204,1,1,83,2023/2/13 10:04,2,10
44970.46,29.6,2.01,0.25,0.06,2.5,7,9.5,38,29,5,0,44,0.9,2.07,248,243,1.6,1.3,76,2023/2/13 11:02,2,11
44970.5,30.9,1.97,0.22,0.05,2,6,8.1,43.3,19,5,0,38,1,2.02,240,218,1,1.1,60,2023/2/13 12:00,2,12
44970.54,32.3,1.97,0.18,0.05,1.9,5.3,7.3,40.9,15,4,0,30,1,2.02,251,275,1.9,0.5,52,2023/2/13 12:57,2,13
44970.58,30.8,2.04,0.26,0.08,1.8,7.8,9.7,55.7,51,19,0,45,1.8,2.12,274,278,4.5,3.3,43,2023/2/13 13:55,2,14
44970.63,28.3,2,0.23,0.08,2.2,9.2,11.5,43.3,43,13,0,57,2.6,2.08,283,297,3.7,3.2,46,2023/2/13 15:07,2,15
44970.67,25.8,1.97,0.23,0.05,2,6.7,8.8,33,39,13,0,69,1.4,2.02,346,2,2.8,2.6,47,2023/2/13 16:04,2,16
44970.71,24.9,1.98,0.29,0.06,1.7,8.4,10.2,25.6,24,9,0,72,0.6,2.04,331,330,1.9,1.8,49,2023/2/13 17:02,2,17
44970.75,24.3,2,0.34,0.09,1.4,11.7,13.2,20.1,22,11,0,75,0.9,2.09,330,340,2.2,1.9,48,2023/2/13 18:00,2,18
44970.79,23.8,2.03,0.37,0.11,1.4,13.9,15.3,15.1,25,12,0,77,1.3,2.14,332,310,1.9,1.4,43,2023/2/13 18:57,2,19
44970.83,22.6,2.07,0.42,0.16,1.6,18.2,19.9,10,29,15,0,81,1.1,2.23,325,313,2.5,1.6,37,2023/2/13 19:55,2,20
44970.88,20.4,2.17,0.47,0.15,1.4,19.6,21,10.9,35,19,0,82,1.1,2.32,354,342,1.7,1.6,36,2023/2/13 21:07,2,21
44970.92,19.7,2.19,0.5,0.14,1.2,16.7,17.9,15.7,40,22,0,80,1.2,2.33,345,332,1.8,1.4,41,2023/2/13 22:04,2,22
44970.96,19.1,2.2,0.45,0.09,1.3,14.7,16.1,19.8,18,12,0,80,1.4,2.29,356,341,2.1,1.6,47,2023/2/13 23:02,2,23
44971,18.4,2.14,0.42,0.07,1,10.8,11.9,24.8,21,8,0,80,1.3,2.21,1,355,1.7,1.6,48,2023/2/14 00:00,2,0
44971.04,18.3,2.15,0.41,0.07,0.4,10,10.5,24.5,10,8,0,79,1.8,2.22,335,314,2.5,1.4,46,2023/2/14 00:57,2,1
44971.08,17.3,2.11,0.37,0.04,0.1,7.8,7.9,28.7,16,5,0,79,1.5,2.15,3,357,2.6,2.3,42,2023/2/14 01:55,2,2
44971.13,17.3,2.13,0.37,0.04,0.3,7.6,7.9,27.6,21,5,0,78,1.8,2.17,355,0,2.9,1.9,33,2023/2/14 03:07,2,3
44971.17,16.4,2.1,0.38,0.04,0.2,7.6,7.8,27.9,20,8,0,78,2,2.14,356,5,3.1,2.6,29,2023/2/14 04:04,2,4
44971.21,15.8,2.09,0.37,0.03,0.2,6.8,7.1,30.1,16,7,0,79,1.6,2.12,0,8,3.4,2.9,29,2023/2/14 05:02,2,5
44971.25,15.4,2.09,0.35,0.03,0.1,6.8,7,30.5,18,5,0,79,1.5,2.12,357,336,2.5,2.6,28,2023/2/14 06:00,2,6
44971.29,15,2.08,0.42,0.06,0.4,9.7,10.2,27.3,16,5,0,78,1.4,2.14,356,347,2.8,2.4,27,2023/2/14 06:57,2,7
44971.33,15.1,2.09,0.45,0.08,1.3,12.4,13.8,25.1,8,8,0,77,1.5,2.17,5,16,1.6,2.2,26,2023/2/14 07:55,2,8
44971.38,16.4,2.13,0.46,0.11,3.2,14.5,17.7,22.5,18,4,0,71,1.4,2.24,342,337,1.2,1.4,25,2023/2/14 09:07,2,9
44971.42,17.6,2.17,0.49,0.15,4.5,16.8,21.3,21.55,17,3,0,67,1.4,2.32,307,304,3,1.6,25,2023/2/14 10:04,2,10
44971.46,17.3,2.125,0.433333333,0.125,3.866666667,15.6,19.46666667,20.6,17,2,0,65,1.366666667,2.25,338,328,2.9,2.2,27,2023/2/14 11:02,2,11
44971.5,17.4,2.08,0.376666667,0.1,3.233333333,14.4,17.63333333,25.1,27,1,0,64,1.333333333,2.18,335,346,2.7,2.3,24,2023/2/14 12:00,2,12
44971.54,16.6,2.07,0.32,0.09,2.6,13.2,15.8,25.9,22,8,0,66,1.3,2.16,330,315,3.5,2.6,23,2023/2/14 12:57,2,13
44971.58,15.2,2.07,0.31,0.11,1.6,14.9,16.5,24.3,37,8,0,70,1.4,2.18,357,355,3.1,2.4,23,2023/2/14 13:55,2,14
44971.63,15.2,2.07,0.33,0.13,1.5,16.9,18.5,22.1,34,14,0,70,1.6,2.2,5,354,2.5,2.5,23,2023/2/14 15:07,2,15
44971.67,15,2.08,0.35,0.13,1.5,17.4,19,20.7,29,10,0,71,1.5,2.21,1,3,2.2,2.4,27,2023/2/14 16:04,2,16
44971.71,14.7,2.09,0.38,0.13,1.1,17.7,18.8,20.2,22,15,0,71,1.5,2.22,349,354,2.6,2.2,28,2023/2/14 17:02,2,17
44971.75,14.5,2.09,0.39,0.12,0.7,17.4,18.1,20.2,26,10,0,72,1.3,2.21,346,355,1.9,2.1,31,2023/2/14 18:00,2,18
44971.79,14.5,2.09,0.33,0.1,0.4,15.2,15.7,21.9,22,16,0,72,1.4,2.19,351,337,2.2,1.9,32,2023/2/14 18:57,2,19
44971.83,14.3,2.06,0.3,0.09,0.2,12.3,12.5,24.7,22,8,0,72,1.3,2.15,1,1,3.2,2.4,35,2023/2/14 19:55,2,20
44971.88,14.2,2.06,0.28,0.06,0.2,10,10.2,27.4,20,6,0,72,1.3,2.12,4,357,3,2.2,34,2023/2/14 21:07,2,21
44971.92,14,2.05,0.26,0.05,0.3,8.7,9,30.1,23,8,0,73,1.3,2.1,5,12,3.1,2.6,31,2023/2/14 22:04,2,22
44971.96,13.9,2.07,0.24,0.04,0,7.6,7.7,32.2,24,11,0,73,1.4,2.11,5,359,2.5,2.1,31,2023/2/14 23:02,2,23
44972,13.7,2.07,0.22,0.04,0.1,6.7,6.9,33.1,22,13,0,73,1.4,2.11,356,328,2.2,2,29,2023/2/15 00:00,2,0
44972.04,13.3,2.04,0.19,0.03,0.6,5.4,6,34.2,20,7,0,73,0.9,2.07,359,2,3,2.5,32,2023/2/15 00:57,2,1
44972.08,13.2,2.05,0.18,0.02,0.8,4.6,5.4,35,23,7,0,71,1,2.07,358,356,3.1,2.5,33,2023/2/15 01:55,2,2
44972.13,13.1,2.06,0.17,0.02,1,3.9,4.9,34.5,22,7,0,71,1,2.08,5,348,2.4,2.3,32,2023/2/15 03:07,2,3
44972.17,13,2.05,0.17,0.02,0.8,3.6,4.5,35,26,9,0,69,0.9,2.07,7,22,2.6,2.1,30,2023/2/15 04:04,2,4
44972.21,12.8,2.06,0.17,0.02,0.8,3.5,4.4,35.3,21,6,0,66,1,2.08,353,0,2.6,1.9,30,2023/2/15 05:02,2,5
44972.25,12.7,2.05,0.19,0.03,0.8,4.9,5.7,33.3,22,6,0,65,1,2.08,2,341,2.2,2.1,31,2023/2/15 06:00,2,6
44972.29,12.8,2.08,0.3,0.06,1.2,10,11.2,27.9,27,4,0,63,1,2.14,358,352,2.4,1.9,31,2023/2/15 06:57,2,7
44972.33,12.9,2.05,0.32,0.07,2.3,11.8,14.1,27.6,28,10,0,62,1,2.12,357,340,2.7,2.2,31,2023/2/15 07:55,2,8
44972.38,13.5,2.04,0.26,0.08,2.5,11.2,13.8,28.8,28,8,0,60,1.2,2.12,7,359,2.4,2.4,30,2023/2/15 09:07,2,9
44972.42,14.3,2.05,0.26,0.07,2.7,10.7,13.4,29.7,39,8,0,55,1.1,2.12,4,357,2.9,2.3,30,2023/2/15 10:04,2,10
44972.46,15.2,2.04,0.27,0.07,3.2,9.9,13.1,31.1,31,13,0,54,1.1,2.11,10,13,2.5,2.4,29,2023/2/15 11:02,2,11
44972.5,16.2,2.03,0.27,0.07,3,9.3,12.3,34.2,30,9,0,52,1.1,2.1,4,1,2.7,2.4,29,2023/2/15 12:00,2,12
44972.54,16.6,2.04,0.25,0.07,2.7,9.2,11.9,35.9,36,9,0,51,1.1,2.11,343,353,3.2,2.5,29,2023/2/15 12:57,2,13
44972.58,16.9,2.03,0.25,0.07,2.6,9.3,11.9,37.4,32,9,0,51,1.1,2.1,349,344,3,2.7,30,2023/2/15 13:55,2,14
44972.63,17.2,2.03,0.27,0.09,2.9,11.5,14.5,35.9,33,10,0,48,1.4,2.12,347,332,3.7,2.8,30,2023/2/15 15:07,2,15
44972.67,16.4,2.03,0.27,0.08,2.6,11.6,14.3,33.6,38,10,0,50,1.5,2.11,359,354,3.5,2.7,31,2023/2/15 16:04,2,16
44972.71,15.1,2.03,0.3,0.08,1.7,12.1,13.9,32,32,7,0,54,1.2,2.11,0,2,3.1,2.8,32,2023/2/15 17:02,2,17
44972.75,14.1,2.04,0.33,0.08,1.1,12.6,13.7,31,32,11,0,57,1.1,2.12,356,5,2.8,2.5,32,2023/2/15 18:00,2,18
44972.79,13.8,2.06,0.31,0.08,1,12.5,13.5,30.8,28,11,0,57,1,2.14,6,16,2.2,2.1,32,2023/2/15 18:57,2,19
44972.83,13.3,2.06,0.28,0.06,0.8,11,11.9,31.5,26,11,0,60,1.2,2.12,15,14,2.5,2.1,32,2023/2/15 19:55,2,20
44972.88,13,2.07,0.27,0.06,1,9.7,10.7,31.2,23,9,0,61,1.2,2.13,5,11,1.5,1.7,32,2023/2/15 21:07,2,21
44972.92,12.9,2.1,0.28,0.06,0.8,10.8,11.6,28.6,23,8,0,62,1.1,2.16,2,357,2,1.5,33,2023/2/15 22:04,2,22
44972.96,12.9,2.08,0.25,0.05,0.8,8.6,9.5,29.9,21,9,0,63,1,2.13,16,29,0.9,1.2,31,2023/2/15 23:02,2,23
44973,12.9,2.13,0.25,0.04,0.8,6.7,7.6,29.7,16,7,0,63,0.9,2.17,356,6,1.4,0.9,30,2023/2/16 00:00,2,0
44973.04,13.1,2.14,0.22,0.04,0.9,5.9,6.8,29.5,16,5,0,62,1.3,2.18,329,307,0.7,0.8,28,2023/2/16 00:57,2,1
44973.08,13.3,2.14,0.21,0.03,0.7,5.2,6,29.6,11,3,0,61,1.1,2.17,334,13,1.5,0.9,28,2023/2/16 01:55,2,2
44973.13,13.5,2.08,0.19,0.02,0.8,3.2,4,32,13,4,0,60,1.3,2.1,14,18,1.7,1.6,28,2023/2/16 03:07,2,3
44973.17,13.8,2.09,0.2,0.03,0.8,2.8,3.7,31.5,13,9,0,59,1.2,2.12,15,21,1.8,1.4,28,2023/2/16 04:04,2,4
44973.21,14.1,2.1,0.21,0.03,0.9,3,4,30.7,13,6,0,58,1.2,2.13,2,305,1.2,0.6,28,2023/2/16 05:02,2,5
44973.25,14.2,2.13,0.25,0.04,0.7,5.7,6.5,27.8,16,4,0,58,1.2,2.17,327,359,0.9,0.8,28,2023/2/16 06:00,2,6
44973.29,14.2,2.17,0.46,0.1,2.9,16.6,19.5,18,24,9,0,59,1.4,2.27,313,322,0.5,0.4,28,2023/2/16 06:57,2,7
44973.33,15.1,2.17,0.54,0.14,6.5,18.7,25.2,19,29,11,0,56,1.6,2.31,350,282,0.9,0.2,27,2023/2/16 07:55,2,8
44973.38,16.3,2.19,0.7,0.2,10,22.5,32.5,21.7,32,13,0,53,1.6,2.39,333,286,1.4,0.6,30,2023/2/16 09:07,2,9
44973.42,18.1,2.14,0.58,0.17,8.6,23.3,31.9,30.3,45,14,0,50,1.7,2.31,278,289,0.7,0.7,37,2023/2/16 10:04,2,10
44973.46,19.5,2.06,0.34,0.11,4.4,14.7,19.2,45.4,46,17,0,49,1.7,2.17,269,264,2.2,1.4,38,2023/2/16 11:02,2,11
44973.5,20.8,2.04,0.28,0.08,2,9.5,11.6,56.2,39,14,0,46,1.5,2.12,267,324,1.5,1.6,36,2023/2/16 12:00,2,12
44973.54,21.8,2.04,0.3,0.06,1.6,8.9,10.5,62.8,44,21,0,42,1.6,2.1,313,339,3.1,1.1,38,2023/2/16 12:57,2,13
44973.58,21.4,2.03,0.25,0.08,2,10.6,12.6,54.1,58,15,0,43,1.8,2.11,325,322,3.5,2.8,44,2023/2/16 13:55,2,14
44973.63,20.3,2.02,0.24,0.08,1.9,9.7,11.6,47.6,55,13,0,48,1.7,2.1,332,355,3.4,2.7,45,2023/2/16 15:07,2,15
44973.67,19.4,2.03,0.24,0.07,1.6,8.9,10.5,44.7,52,14,0,51,1.6,2.1,346,326,2.4,2.5,45,2023/2/16 16:04,2,16
44973.71,18.7,2.05,0.34,0.11,1.3,13.5,14.8,36.1,47,9,0,54,1.5,2.16,343,354,1.6,1.5,46,2023/2/16 17:02,2,17
44973.75,18,2.09,0.44,0.15,1,18.8,19.8,28.1,47,12,0,57,1.6,2.24,316,307,1.4,1.4,46,2023/2/16 18:00,2,18
44973.79,17.3,2.12,0.5,0.19,1.2,21.7,23,22.3,53,19,0,61,1.9,2.31,313,309,2,1.6,46,2023/2/16 18:57,2,19
44973.83,16.8,2.13,0.52,0.18,1.3,22.2,23.5,19.7,71,39,0,64,2.4,2.31,308,310,1.8,1.5,47,2023/2/16 19:55,2,20
