time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi
45119.42,32.7,1.9,0.15,0.03,1.3,6.5,7.8,36.9,19,#,0,54,0.6,1.93,289,267,2.1,1.4,16.0
45119.46,33.2,1.89,0.15,0.05,1.3,7.2,8.5,45.5,21,5,0,55,0.5,1.94,271,279,4.2,3.1,17.0
45119.5,32.9,1.88,0.12,0.03,1.2,5.4,6.7,35.1,21,3,0,56,0.7,1.91,270,268,3.2,3.2,19.0
45119.54,33.4,1.87,0.1,0.02,1.2,4.2,5.4,32.7,17,2,0,54,0.8,1.89,284,274,4,3.1,22.0
45119.58,33.5,1.87,0.14,0.01,1.7,4.6,6.3,27.2,20,6,0,54,0.8,1.88,282,311,2.4,3.3,26.0
45119.63,31.4,1.89,0.19,0.09,1.8,6.6,8.5,25.5,13,3,0,63,0.7,1.98,91,127,0.9,1.6,28.0
45119.67,32,1.94,0.29,0.22,2.7,12,14.8,23.5,22,2,0,62,1,2.16,159,244,0.8,0.5,29.0
45119.71,31.2,1.94,0.31,0.12,2.6,11.3,13.9,24.4,21,4,0.5,69,0.8,2.06,218,231,1.7,0.7,30.0
45119.75,29.5,1.94,0.31,0.09,1.3,11.5,12.8,22.6,13,4,0,84,0.4,2.03,259,278,0.8,0.6,29.0
45119.79,29.4,1.97,0.34,0.11,1,15,16,15.9,21,7,0,84,0.6,2.08,246,243,1.5,0.9,27.0
45119.83,29.3,2.01,0.35,0.14,1.1,17.2,18.3,11.5,26,6,0,83,0.7,2.15,258,253,0.8,0.6,25.0
45119.88,29.3,2.04,0.4,0.28,1.5,17.8,19.3,8.5,23,2,0,83,0.8,2.32,118,65,0.8,0.2,28.0
45119.92,29.2,2.03,0.34,0.17,1.2,11.2,12.4,9.3,20,2,0,80,0.8,2.2,111,157,0.6,0.7,28.0
45119.96,28.1,2.28,0.29,0.15,2.3,11.3,13.6,4.9,18,2,0,87,0.6,2.43,238,252,1.5,0.8,21.0
45120.0,27.7,2.01,0.2,0.07,1,7.8,8.8,6.5,21,4,0,88,0.3,2.08,144,138,1.4,0.5,20.0
45120.04,27.5,2.87,0.18,0.09,1,6.1,7.1,7.2,21,6,0,87,0.6,2.96,104,106,1,0.9,20.0
45120.08,27.3,2.25,0.17,0.11,0.8,5,5.9,7,22,3,0,86,0.5,2.36,106,49,0.3,0.7,19.0
45120.13,27.2,2.12,0.19,0.15,0.9,6.5,7.5,5.2,22,3,0,86,0.7,2.27,103,99,0.2,0.3,20.0
45120.17,27,2.44,0.16,0.07,0.9,6.4,7.3,5.4,21,3,0,86,0.7,2.51,118,113,0.9,0.7,21.0
45120.21,26.5,2.35,0.19,0.09,1.6,5.9,7.5,8.3,20,4,0,87,0.6,2.44,112,97,1,0.9,21.0
45120.25,27,2.35,0.33,0.08,5.3,6.8,12.2,6.7,28,6,0,87,0.6,2.43,120,108,1.1,0.5,20.0
45120.29,28.5,2.09,0.37,0.12,6,9.2,15.2,15.6,27,7,0,79,0.9,2.21,137,247,0.7,0.1,22.0
45120.33,30.1,2.03,0.35,0.07,3.5,9.9,13.4,30.3,19,10,0,67,1.3,2.1,315,58,1,0.4,23.0
45120.38,31.5,2.01,0.35,0.06,2.7,11.9,14.6,39.5,25,11,0,58,1.1,2.07,345,297,1.3,0.7,22.0
45120.42,32.8,1.92,0.18,0.02,1.9,9,11,41,23,6,0,50,1,1.94,320,302,2.1,1.4,23.0
45120.46,32.8,1.91,0.17,0.03,1.5,8,9.5,45.1,26,4,0,58,1.2,1.94,299,286,3.2,2.1,22.0
45120.5,33.1,1.89,0.14,0,1,6,7.1,47.3,25,3,0,55,0.7,1.89,314,338,2.9,1.7,23.0
45120.54,33.6,1.89,0.12,0,0.8,4,4.9,48.8,22,4,0,55,0.6,1.87,324,325,2.9,2.5,27.0
45120.58,33.5,1.88,0.12,0,1.1,4.4,5.6,45.5,26,8,0,56,0.7,1.87,328,321,3.8,2.7,31.0
45120.63,33.2,1.88,0.12,0,1.1,4.7,5.8,43.7,23,6,0,58,0.6,1.88,335,336,3.1,2.5,36.0
45120.67,32.7,1.89,0.15,0,1.3,5.5,6.9,39,17,3,0,59,0.7,1.89,320,330,2.9,2.4,39.0
45120.71,32.1,1.89,0.16,0,1,5.2,6.2,32.2,21,2,0,60,0.6,1.89,328,334,2,2.3,40.0
45120.75,31.6,1.9,0.18,0,0.8,5.9,6.7,29.7,19,1,0,61,0.5,1.9,336,1,2.2,2.1,39.0
45120.79,31.2,1.91,0.19,0.01,0.7,6.4,7.1,28.1,18,4,0,63,0.6,1.92,354,28,2.2,1.6,38.0
45120.83,30.9,1.92,0.18,0.02,0.6,7.2,7.9,26.8,14,4,0,64,0.7,1.94,2,355,1.9,1.3,36.0
45120.88,30.7,1.95,0.2,0.03,0.5,8.3,8.8,23.2,16,7,0,65,0.9,1.98,26,97,0.7,1,33.0
45120.92,30.1,2.01,0.24,0.12,0.9,9.2,10.1,19.4,25,8,0,70,0.8,2.13,118,125,1.5,0.9,31.0
45120.96,29.4,2.28,0.22,0.12,0.8,8.5,9.3,15.5,22,6,0,77,0.8,2.4,128,101,0.6,1,28.0
45121.0,29.1,2.56,0.21,0.08,0.6,7.9,8.5,15.2,21,7,0,80,0.6,2.64,154,139,1.4,0.4,24.0
45121.04,28.6,2.39,0.18,0.24,0.3,8.1,8.4,11.7,24,7,0,84,1.1,2.63,125,130,0.8,0.8,21.0
45121.08,28.6,2.14,0.21,0.1,0.2,8.1,8.4,11.8,25,6,0,84,1,2.24,142,106,0.4,0.2,21.0
45121.13,28,2.08,0.17,0.06,0.4,9.1,9.6,8.9,29,7,0,87,1,2.14,247,254,1.1,1.1,21.0
45121.17,28.3,2.14,0.25,0.14,0.7,8.7,9.4,8.6,22,10,0,86,1,2.28,126,163,0.3,0.3,22.0
45121.21,28.1,2.26,0.22,0.14,2.3,10.1,12.5,10.6,28,7,0,87,1.1,2.4,249,262,1.4,0.7,23.0
45121.25,28.1,2.27,0.26,0.09,6.1,10.5,16.7,6.4,30,9,0,87,1.3,2.36,244,122,0.9,0.5,23.0
45121.29,29.4,2.28,0.38,0.15,7.4,10.8,18.3,10.5,25,10,0,83,1.3,2.43,134,262,1.2,0.3,25.0
45121.33,31.3,2.01,0.35,0.11,4.4,10.8,15.2,21.7,25,7,0,64,1.2,2.12,80,83,1.6,1.1,26.0
45121.38,32.5,1.9,0.21,0.06,2.2,8.2,10.4,31.5,18,4,0,51,1.1,1.96,7,21,2,1.4,26.0
45121.42,33.2,1.89,0.17,0.05,2.1,8.4,10.6,40,22,5,0,47,1.1,1.94,320,309,2.2,1.6,24.0
45121.46,34.4,1.89,0.15,0.05,1.5,7.1,8.6,48.2,26,4,0,42,1,1.94,331,326,2.3,1.3,23.0
45121.5,34.8,1.88,0.12,0.02,0.9,5.6,6.6,46.9,21,3,0,41,1,1.9,312,358,2.4,1.6,23.0
45121.54,35.1,1.87,0.11,0.02,0.7,5,5.7,44.8,10,1,0,40,0.9,1.89,315,324,2.3,2.1,24.0
45121.58,35.2,1.88,0.12,0.03,0.9,5.7,6.6,44.7,20,3,0,41,0.9,1.91,317,315,3.1,2.2,29.0
45121.63,35.2,1.88,0.13,0.04,0.9,6.3,7.2,46.1,20,5,0,42,1,1.92,327,327,2.4,1.9,33.0
45121.67,34.6,1.89,0.15,0.05,0.9,6.3,7.3,45.8,20,3,0,45,1,1.94,326,322,2.8,2.3,37.0
45121.71,34,1.88,0.19,0.07,0.8,7.4,8.2,44.8,24,4,0,48,1,1.95,337,341,2.2,1.9,40.0
45121.75,33,1.9,0.25,0.08,0.5,10.1,10.6,35.7,21,6,0,53,1.1,1.98,336,5,2.1,1.7,42.0
45121.79,32.2,1.9,0.23,0.08,0.3,10.3,10.6,31.9,22,4,0,60,1.1,1.98,2,6,1.8,1.5,41.0
45121.83,31.9,1.92,0.25,0.09,0.2,10.4,10.6,28.9,21,8,0,63,1.2,2.01,19,44,1,1,39.0
45121.88,31.8,2.02,0.34,0.15,0.5,13.3,13.8,22.2,27,7,0,64,1.3,2.17,119,134,1,0.7,37.0
45121.92,30.8,2.1,0.3,0.14,0.6,15.9,16.5,13.4,25,7,0,69,1.2,2.24,200,135,0.9,0.3,34.0
45121.96,30.3,2.11,0.26,0.1,0.5,14.2,14.8,14,25,6,0,72,1.1,2.21,244,244,1.7,1,31.0
45122.0,29.7,2.22,0.26,0.09,0.5,14.2,14.8,11.6,25,9,0,78,1.2,2.31,245,244,1.7,1.6,27.0
45122.04,29.4,2.19,0.27,0.13,1.2,13,14.2,10,28,12,0,80,1.7,2.32,212,134,1.3,0.6,23.0
45122.08,29.3,2.08,0.25,0.12,0.9,9.9,10.9,13.7,26,8,0,78,1.6,2.2,127,108,0.4,0.6,24.0
45122.13,28.7,2.16,0.22,0.07,0.8,8.6,9.4,12.9,24,8,0,81,1.6,2.23,256,257,1.1,0.7,25.0
45122.17,28.5,2.06,0.22,0.1,1.1,9.1,10.2,11.7,23,9,0,83,1.5,2.16,150,136,1.3,0.5,26.0
45122.21,28.6,2.03,0.23,0.09,1.6,8.6,10.3,16.3,27,8,0,83,1.5,2.12,151,136,1.4,0.4,27.0
45122.25,28.9,2.02,0.33,0.11,2.2,8.8,11.1,15.5,24,9,0,81,1.4,2.13,126,123,0.9,0.5,26.0
45122.29,29.7,2.02,0.27,0.05,2.4,7.5,10,24,33,15,0,79,1.8,2.07,227,125,1,0.6,27.0
45122.33,30.6,1.98,0.25,0.02,2.2,6.5,8.8,33.2,38,13,0,73,2.2,2,252,257,1.4,1.7,31.0
45122.38,32,1.95,0.2,0.01,1.4,5.5,6.9,50.5,34,20,0,64,2.2,1.96,258,248,1.1,1,33.0
45122.42,33.2,1.96,0.19,0,1,4.8,5.9,62.2,34,19,0,58,1.8,1.96,268,252,2.4,1.4,40.0
45122.46,33.7,1.92,0.2,0.02,0.9,5.4,6.3,67.3,41,20,0,59,1.7,1.94,271,272,3.1,2.7,45.0
45122.5,34.5,1.9,0.17,0.01,0.8,4.8,5.7,60.8,28,12,0,49,1.7,1.91,275,296,3,3.1,49.0
45122.54,34.7,1.89,0.22,0.01,1.2,5.4,6.6,53.4,24,11,0,46,2.5,1.9,276,264,3.3,2.7,49.0
45122.58,34.7,1.89,0.37,0.01,2.1,9.2,11.3,52,33,11,0,48,5.6,1.9,278,267,3.9,2.9,45.0
45122.63,34.8,1.89,0.29,0.03,2.3,9.8,12.1,48.2,33,10,0,50,4.6,1.92,277,276,2.2,2.9,46.0
45122.67,34.6,1.89,0.18,0.02,1.3,6.9,8.3,56.5,32,11,0,53,1.8,1.91,279,263,3.7,2.4,49.0
45122.71,33.3,1.89,0.19,0.05,1.3,7.7,9,39.5,32,11,0,61,1.9,1.94,265,265,3.3,3.3,54.0
45122.75,32.2,1.9,0.24,0.12,1.3,10.2,11.6,28.5,30,9,0,67,1.9,2.02,258,245,2.1,2.5,50.0
45122.79,31.1,1.92,0.26,0.06,1.1,13,14.1,21.4,33,11,0,75,2.6,1.98,240,234,2.2,2.2,46.0
45122.83,30.8,1.93,0.23,0.07,1.1,11.8,13,20.7,30,17,0,78,1.7,2,242,239,2,1.7,42.0
45122.88,30.6,1.93,0.21,0.03,1,10.9,11.9,19.4,25,11,0,76,1.6,1.96,241,238,1.2,1.8,41.0
45122.92,30.3,2.01,0.3,0.04,1,11.3,12.4,19,33,10,0,84,2.5,2.05,244,251,1.4,1,40.0
45122.96,30.1,2.04,0.26,0.04,0.9,9.3,10.2,17.8,31,12,0,84,2,2.08,204,125,0.6,0.5,39.0
45123.0,29.9,2.06,0.21,0.03,0.9,6.8,7.7,20.4,30,17,0,83,1.4,2.09,132,125,1.3,0.9,39.0
45123.04,29.7,2.01,0.17,0.03,0.3,5.3,5.6,23,33,17,0,83,0.9,2.04,211,140,0.8,0.3,39.0
45123.08,29.3,2.12,0.17,0,0.2,5.1,5.4,22.3,31,10,0,84,1,2.09,229,248,1.6,0.6,43.0
45123.13,28.8,2.19,0.19,0,0,6.1,6.2,15.1,32,16,0,86,1,2.15,220,131,1.3,0.5,42.0
45123.17,28.8,2.31,0.19,0,0.1,4.9,5.1,16.8,32,14,0,85,0.9,2.28,109,109,0.9,0.9,45.0
45123.21,28.8,2.19,0.23,0.01,0.3,5,5.3,19.2,23,15,0,85,1,2.2,109,109,1.1,0.9,44.0
45123.25,29.2,2.17,0.26,0.03,0.6,5.6,6.2,18.9,22,18,0,83,1.1,2.2,154,246,1.6,0.6,44.0
45123.29,29.9,2.09,0.23,0,1.5,6,7.6,25.1,29,13,0,79,1.1,2.06,248,249,2.1,0.8,48.0
45123.33,31.7,2.01,0.22,0,0.9,5.6,6.6,37.8,24,11,0,62,2.4,1.97,215,204,1.2,0.4,47.0
45123.38,32.9,2.01,0.22,0,0.4,5.4,5.8,52.7,25,13,0,54,2,1.97,300,340,1.4,1,45.0
45123.42,34.4,2.05,0.28,0,0.2,5.2,5.5,72.7,30,15,0,50,1.7,2.04,101,316,2.2,0.1,44.0
45123.46,35,2.04,0.3,0,0.1,6.1,6.3,84.7,32,19,0,49,1.9,2.02,270,272,2.6,2.1,44.0
45123.5,34.4,2.01,0.26,0,0.2,5.1,5.4,71.9,41,18,0,55,2.2,2,265,277,4.2,3.7,47.0
45123.54,31.9,1.95,0.16,0,0.3,3.4,3.7,49.4,27,8,24.5,69,1.5,1.9,285,339,3.2,3.3,51.0
45123.58,27.2,1.96,0.13,0,0.3,2.9,3.3,34.4,15,8,33.5,87,0.9,1.94,243,146,2.4,0.9,47.0
45123.63,26.1,1.97,0.14,0,0.4,5.4,5.9,33.4,11,7,15,98,0.8,1.95,134,138,1.7,1.9,49.0
45123.67,26.3,2.11,0.24,0,0.7,6,6.8,27.5,10,3,0,94,0.7,2.1,116,111,1.2,1.9,50.0
45123.71,27.1,2.1,0.25,0,0.7,7.9,8.7,22.6,10,2,0,88,0.8,2.1,216,261,0.9,0.4,49.0
45123.75,27.1,2.03,0.24,0,0.7,8.8,9.5,20.4,14,5,0,89,0.8,2.01,277,322,0.2,0.5,45.0
45123.79,27.6,2.09,0.36,0.09,1.3,13.6,15,14.1,18,4,0,88,0.9,2.18,140,113,1.2,0.5,40.0
45123.83,27.3,2.19,0.3,0.06,1.3,9,10.4,11.2,20,4,0,88,0.9,2.25,120,114,0.4,1,31.0
45123.88,27.2,2.34,0.29,0.01,1.5,8.7,10.2,11.2,13,2,0,88,0.9,2.35,105,108,1.4,1.1,24.0
45123.92,27.3,2.09,0.22,0.01,0.8,6.8,7.6,12.8,16,1,0,87,0.7,2.1,131,239,0.6,0.8,19.0
45123.96,27.3,2.16,0.22,0,0.6,9.3,10,9,18,3,0,88,0.9,2.15,110,142,0.8,0.5,18.0
45124.0,27,2.07,0.22,0,0.3,7.7,8,9.4,21,2,0,89,0.8,2.05,255,240,0.5,0.7,17.0
45124.04,27.3,2.14,0.21,0.03,0.7,8.8,9.6,8,36,5,0,88,0.9,2.17,111,117,1,0.6,16.0
45124.08,27.5,2.05,0.15,0.02,0.7,5.2,6,10.4,18,4,0,86,0.9,2.07,109,100,1.3,0.9,19.0
45124.13,27.2,2.21,0.14,0.02,0.7,4.1,4.8,9.9,19,1,0,88,0.9,2.23,239,252,0.7,0.4,20.0
45124.17,27.2,2.23,0.15,0.02,1,5.6,6.6,7.5,18,0,0,89,0.9,2.25,187,116,0.9,0.2,20.0
45124.21,27.2,2.63,0.2,0.08,1.8,6.2,8.1,10.7,18,0,0,88,0.9,2.71,129,200,0.7,0.8,20.0
45124.25,27.6,2.58,0.33,0.1,4.4,7.4,11.8,8.6,22,6,0,87,1,2.68,142,227,1,0.4,18.0
45124.29,28.6,2.13,0.36,0.09,6,8.7,14.7,11.6,25,6,0,83,1,2.22,230,253,1.2,0.5,19.0
45124.33,30.1,2.01,0.32,0.05,5.5,9.9,15.4,20,23,5,0,74,1.2,2.06,244,265,1.3,0.9,20.0
45124.38,32.3,1.98,0.32,0.08,3.1,9.8,12.9,39.5,14,6,0,57,1.4,2.06,117,125,1.3,0.5,21.0
45124.42,33.7,1.97,0.28,0.06,1.5,8.8,10.3,59.5,17,4,0,48,1.4,2.03,185,142,1.3,0.5,20.0
45124.46,34.3,1.91,0.17,0.02,1,5.8,6.8,56.6,14,6,0,43,1.2,1.93,256,261,2.3,1.8,20.0
45124.5,35.2,1.91,0.18,0.02,0.8,5.4,6.3,64.2,17,4,0,42,1.3,1.93,259,241,2.6,2,24.0
45124.54,35.5,1.91,0.14,0,1,4.1,5.1,60,17,4,0,42,1.2,1.9,268,343,1.9,1.5,31.0
45124.58,35,1.91,0.16,0.01,0.9,6.1,7,61.7,23,6,0,50,1.2,1.92,328,349,3.2,2.2,37.0
45124.63,34.6,1.9,0.16,0.01,0.8,5.9,6.7,58.7,17,8,0,50,1.3,1.91,323,308,4.8,3,43.0
45124.67,32.6,1.93,0.26,0.04,0.9,7.4,8.3,56.6,21,9,0,60,1.6,1.97,304,134,2.5,0.7,48.0
45124.71,28.7,1.98,0.31,0.09,1.1,10,11.2,44.7,13,6,0,82,1.3,2.07,146,258,2.4,2,58.0
45124.75,27.3,1.96,0.27,0.06,1,10.5,11.5,37.3,10,4,0,88,1,2.02,141,145,3.1,1.6,58.0
45124.79,27.3,1.96,0.26,0.06,1,8.9,10,37.6,9,7,1.5,88,1.2,2.02,129,127,1.3,1.7,50.0
45124.83,27.1,2.01,0.26,0.08,0.8,8.7,9.6,35.1,10,5,2,90,1,2.09,111,177,0.4,0.6,48.0
45124.88,27,2.01,0.24,0.07,0.8,8.7,9.5,31.8,12,6,0.5,92,1,2.08,354,33,1,0,44.0
45124.92,27.2,2.01,0.25,0.12,0.8,7.3,8.1,30.4,9,4,0,91,1.1,2.13,114,120,1.5,1.2,42.0
45124.96,27.2,2.1,0.19,0.06,0.5,5.3,5.9,27.6,7,1,0,90,1,2.16,120,120,1.2,0.7,38.0
45125.0,27.2,2.3,0.19,0.06,0.5,5.2,5.7,23.8,15,1,0,90,0.8,2.36,126,134,1.4,0.9,34.0
45125.04,27,2.27,0.16,0.07,1.1,5.1,6.2,18.6,14,1,0,90,0.5,2.34,112,100,1,1.1,31.0
45125.08,26.8,2.26,0.13,0,0.9,3,3.9,20,16,4,0,89,0.4,2.24,132,248,0.9,0.4,28.0
45125.13,26.5,2.13,0.14,0,0.9,4.3,5.3,16.6,15,4,0,91,0.5,2.12,213,137,0.3,0.2,26.0
45125.17,26.6,2.11,0.15,0.02,1,5,6.1,14.6,21,1,0,91,0.5,2.13,246,248,0.8,0.5,23.0
45125.21,26.8,2.21,0.21,0.04,1.3,6.3,7.7,15.9,14,2,0,89,0.6,2.25,127,127,1.1,0.5,20.0
45125.25,27.3,2.25,0.41,0.13,2.8,8.2,11.1,9.3,21,3,0,86,0.5,2.38,116,102,0.6,0.8,19.0
45125.29,27.2,2.21,0.47,0.1,8,12.9,20.9,6.6,35,5,0,88,1,2.31,255,274,0.7,0.7,17.0
45125.33,28.2,2.14,0.51,0.13,11.4,15.1,26.6,10,38,11,0,84,2.4,2.27,255,105,0.9,0.4,20.0
45125.38,29.9,2.09,0.53,0.22,6.7,16.5,23.2,23.6,34,11,0,73,1.4,2.31,77,150,0.3,0.4,25.0
45125.42,30.4,2.11,0.63,0.3,6.9,26.7,33.6,24.6,48,23,0,71,1.6,2.41,258,264,1.9,0.7,27.0
45125.46,31.8,2.04,0.49,0.15,4.6,17.7,22.4,45.9,34,10,0,62,1.8,2.19,265,268,1.9,1.8,43.0
45125.5,33.1,1.95,0.26,0.05,2.1,10.4,12.5,63.5,23,12,0,53,1.3,2,289,292,1.5,1,32.0
45125.54,33.4,1.94,0.21,0.02,1.1,6.4,7.6,66.9,18,10,0,52,1,1.96,271,284,1.8,1.8,34.0
45125.58,32.6,1.94,0.27,0.02,1,8.4,9.5,62.4,28,11,0.5,58,1.8,1.96,334,317,2.6,1.6,35.0
45125.63,32,1.95,0.28,0.07,1.3,9.7,11,54.3,25,10,0,63,1.7,2.02,285,67,1.7,1.6,34.0
45125.67,29.1,1.98,0.34,0.2,1.5,16.2,17.8,48.5,26,12,3,83,1.6,2.18,154,134,3.8,1.7,40.0
45125.71,26,1.95,0.28,0.1,1.7,11.3,13.1,34.8,6,7,5.5,91,0.8,2.05,136,99,2.9,4.6,44.0
45125.75,25.3,1.95,0.31,0.12,2.2,12.4,14.6,28.1,8,6,4.5,92,0.7,2.07,99,108,1.6,2.2,46.0
45125.79,25.3,2.08,0.27,0.1,2.4,11.1,13.6,23.7,9,4,4,92,0.6,2.18,114,124,2.1,1.4,46.0
45125.83,25.3,2.15,0.22,0.09,1.8,9.2,11.1,22.6,8,2,2.5,91,0.7,2.24,116,98,0.9,1.4,44.0
45125.88,25.4,2.09,0.24,0.06,1.4,8.8,10.2,21,19,2,0,91,0.5,2.15,261,258,0.3,0.2,39.0
45125.92,25.5,2.05,0.25,0.16,1.2,10.7,11.9,17.7,15,2,0,91,0.7,2.21,134,140,0.8,0.5,33.0
45125.96,25.5,2.11,0.22,0.11,1,10.2,11.3,16.5,13,6,0,91,0.6,2.22,132,122,0.5,0.7,29.0
45126.0,25.6,2.21,0.18,0.08,1,7.7,8.8,16.9,11,4,0,90,0.6,2.29,116,106,0.6,0.5,24.0
45126.04,25.3,2.59,0.19,0.1,0.3,6.3,6.6,10.8,18,0,0,91,1.2,2.69,119,120,0.9,1,20.0
45126.08,25.3,2.28,0.15,0.11,0.4,5.4,5.9,9.2,21,2,0,90,1.3,2.39,121,131,1,0.7,18.0
45126.13,25.2,2.36,0.16,0.09,0.3,4.1,4.4,10.6,14,2,0,89,1.2,2.45,116,106,0.7,0.9,16.0
45126.17,25.1,2.36,0.14,0.07,0.3,4.4,4.8,8.2,18,0,0,91,1,2.43,197,221,0.2,0.3,15.0
45126.21,25.1,2.2,0.21,0.11,1.6,7.2,8.9,7.1,15,0,0,91,1.1,2.31,121,120,0.6,0.4,15.0
45126.25,25.8,2.11,0.31,0.15,3.4,7.5,11,7.1,23,5,0,87,1.3,2.26,98,102,1.1,0.7,15.0
45126.29,27.1,2.2,0.39,0.11,5.4,7.7,13.2,11,20,1,0,82,1.3,2.31,97,110,0.5,0.7,16.0
45126.33,28.8,2.24,0.52,0.15,5.6,12.2,17.9,18.9,21,2,0,73,1.3,2.39,231,243,1.4,0.5,17.0
45126.38,30,2.1,0.47,0.15,4.9,16.6,21.5,31.6,37,6,0,67,1.9,2.25,240,241,2.5,1.7,20.0
45126.42,32.2,1.95,0.25,0.08,2.7,12.2,15,51,24,5,0,57,1.8,2.03,321,349,1.5,1,27.0
45126.46,32.6,1.9,0.22,0.04,0.9,7.9,8.9,49.8,27,8,0,56,1.7,1.94,292,296,3.1,2.5,22.0
45126.5,33,1.88,0.17,0.01,1,6.5,7.5,46.5,20,7,0,55,1.6,1.89,297,295,2.1,2.3,24.0
45126.54,33.3,1.88,0.15,0.01,0.6,5.7,6.3,48.9,15,7,0,54,1.4,1.89,295,296,3.1,2.5,25.0
45126.58,33.7,1.88,0.16,0.02,0.7,6.1,6.8,50.8,23,4,0,53,1.3,1.9,301,339,2.2,2.3,31.0
45126.63,32.2,1.89,0.23,0.08,1,9,10,39.8,25,7,0,61,1.4,1.97,75,92,2.7,1.5,35.0
45126.67,30,2.12,0.29,0.18,1.9,12.1,14,32.9,16,13,0,82,1.4,2.3,121,138,2.3,2,39.0
45126.71,30,1.96,0.42,0.2,1.6,11.9,13.5,28.6,20,9,0,82,1.3,2.16,139,188,0.7,1.7,40.0
45126.75,29.6,2.17,0.37,0.15,1.2,11.6,12.9,28.2,22,9,0,79,1.3,2.32,117,109,1.3,1.4,40.0
45126.79,29.4,2.02,0.33,0.13,0.7,9.3,10,31.3,14,6,0,74,1.3,2.15,137,227,0.7,1,37.0
45126.83,29,2.11,0.33,0.14,0.5,10.9,11.5,23.5,22,6,0,81,1.5,2.25,138,134,1.2,0.6,35.0
45126.88,28.2,1.99,0.25,0.09,0.6,9,9.7,19.7,19,6,0,83,1.2,2.08,137,142,1.9,0.9,32.0
45126.92,28,2,0.25,0.08,0.4,7.7,8.2,18.1,16,7,0,83,1.3,2.08,125,111,0.7,1,29.0
45126.96,27.7,1.99,0.17,0.03,0.3,5.4,5.7,19.7,21,3,0,84,1.2,2.02,164,132,1.1,0.3,25.0
45127.0,27.6,1.97,0.15,0.02,0,4,4.1,21,20,1,0,84,1.1,1.99,251,266,2,0.6,23.0
45127.04,27.3,2,0.14,0.02,1.2,3.8,5,16.3,19,4,0,85,0.9,2.02,250,150,0.5,0.9,21.0
45127.08,27.2,2.27,0.17,0.04,1,3.8,4.8,14,21,5,0,86,1,2.31,129,130,0.4,0.4,20.0
45127.13,27.1,2.39,0.18,0.07,1.1,4.3,5.4,11.4,18,5,0,86,1,2.46,160,119,0.4,0.2,19.0
45127.17,27.1,2.36,0.15,0.06,1.3,3.8,5.1,9.9,21,2,0,84,1,2.42,118,123,1.1,0.8,19.0
45127.21,27.2,2.16,0.21,0.09,1.9,4.8,6.8,10.3,31,1,0,84,1,2.25,167,131,1,0.3,19.0
45127.25,27.4,2.17,0.3,0.1,4.7,7.4,12.1,6.7,24,1,0,83,1,2.27,123,117,0.7,0.6,21.0
45127.29,28.8,2.04,0.37,0.09,5.8,7.1,12.9,11.9,22,3,0,76,1.2,2.13,157,113,1.1,0.3,22.0
45127.33,30.3,1.96,0.37,0.1,4.3,8.8,13.1,23.9,17,2,0,65,1.1,2.06,267,239,1.5,0.7,22.0
45127.38,31.5,2.01,0.32,0.11,3.3,10.6,13.9,42.2,31,3,0,62,1.3,2.12,264,243,1.8,1.6,22.0
45127.42,32.6,1.99,#,0.12,#,#,#,#,#,8,#,60,#,2.11,263,267,3.5,1.9,22.0
45127.46,32.6,#,#,#,#,#,#,42.9,#,#,#,65,#,#,270,270,4.5,3.5,22.0
45127.5,32.5,1.88,x,0.05,x,x,x,44.8,24,9,0,64,x,1.93,265,263,4,3.7,23.0
45127.54,33.1,1.87,#,0.02,#,#,#,45,25,8,0,60,#,1.89,270,268,4.1,3.5,25.0
45127.58,32,#,0.44,#,2.7,10.1,12.9,33.1,21,6,0,64,5.1,#,275,275,3.5,3.5,29.0
45127.63,31.6,1.87,0.57,0.07,3.5,12.4,16,26,19,7,0,63,6.5,1.94,277,279,2.5,3,31.0
45127.67,31.3,1.87,0.26,0.08,2.9,9.6,12.5,27.3,13,6,0,63,2.9,1.95,282,281,2.8,2.4,33.0
45127.71,30.7,1.87,0.29,0.08,2.1,7.9,10,25.7,21,7,0,71,1.4,1.95,281,270,2.5,2.7,34.0
45127.75,30.1,1.89,0.26,0.06,1.6,7.2,8.9,27.8,19,5,0,78,1.1,1.95,274,274,2.3,2.4,31.0
45127.79,30,1.91,0.25,0.08,1.6,7.6,9.2,21.7,21,9,0,82,1.1,1.99,268,260,2.3,1.9,31.0
45127.83,29.3,1.93,0.19,0.05,1.6,6.5,8.2,18.7,19,7,0,84,1.1,1.98,212,138,1,1.1,29.0
45127.88,28.2,1.91,0.16,0.03,1.3,5,6.4,17.6,14,6,0.5,86,1.1,1.94,136,131,2,1.7,26.0
45127.92,27.3,2.03,0.18,0.04,1.4,4.6,6,16.7,10,4,0.5,90,0.9,2.07,186,245,1.5,0.3,22.0
45127.96,27,1.98,0.13,0.03,1.2,4.3,5.6,22.1,13,2,0,91,0.9,2.01,181,130,1.3,0.9,21.0
45128.0,27,1.97,0.14,0.03,1.1,3.3,4.4,20.4,13,0,0,90,1,2,130,120,0.8,0.9,20.0
45128.04,27,1.92,0.13,0.03,0.5,2.3,2.8,24.2,9,0,0,87,0.8,1.95,130,134,3,2.3,19.0
